-3.629273597,3.558515921,13.42199145,-13.80628,-1.098956807,-0.178675548,-2.178046312,11.08008814,-9.16730913,-14.3087681,-8.073749093,-0.028209806,6.856557289,0.332597453,7.444256409,-11.50542424,-13.50841251,-6.197402636,-0.454532397,-8.637976331,-3.211911253,-1.256872127,11.50777834,9.606408013,-14.16214093,-5.253031402,4.595785701,1.811873452,7.191634378,-0.592031393,-0.361091426,-14.40813707,0.540346719,-11.26527142,-2.21594618,-9.208861825,2.155849546,14.76604727,3.659952302,13.88808551,7.319741881,-9.798123845,0.133570628,-4.051551765,-13.43692557,-3.968682707,-2.147648373,-13.00794616,-7.831087135,-11.33805173,12.732634,-2.376452172,-9.169485945,7.536648414,5.083747191,-10.97937598,-3.997888093,4.03366373,-12.9256259,1.398811596,-4.936500982,8.815456985,-11.74985469,-4.454119565,5.91798459,-4.709954421,4.344951523,-10.03338297,4.226271638,11.19390892,13.50804227,8.435153513,6.41940808,-4.940536429,-1.251268897,6.535240646,11.97569749,-11.20161328,0.847391227,-9.002875227,-2.752437223,-4.131704656,-3.22638653,-11.39187444,11.01810294,3.946626455,-4.662759445,4.646851274,12.76078717,-2.081609576,-4.384157801,12.9332894,-10.94955332,-12.13111391,1.749856375,6.712796207,-2.534944848,7.116100141,-11.58629986,13.87946224,9.652019717,-12.33591298,-0.954558144,-10.45857518,-9.604176836,4.86459808,-1.942574958,10.55522854,1.30924254,7.776390906,12.42314344,-7.179581996,-3.082722894,-9.394418555,9.953554016,-0.976862965,-6.487244199,8.917910147,9.407923248,7.501648975,0.814423203,3.056312569,-13.72596523,-10.06641523,-3.463636881,-9.77349945,13.98623861,-9.547165214
0x5EA24765,0x442C5793,0x24EAB791,0x498E779C,0x625E72CA,0x51788EAE,0x5725F739,0x36522EEE,0x455A29C3,0x7ED3C25F,0x44DB3D9B,0x12F11F79,0x2F25C1A7,0x0F53956C,0x0C814E6A,0x0E339A01,0x64319C63,0x0DF6EE41,0x25D516E6,0x1B27063F,0x1D208B54,0x325E7DCB,0x638245CD,0x1250448D,0x21E2EF04,0x55180299,0x52352BD3,0x5D2B3792,0x5E867CB9,0x164D5135,0x0A5D088E,0x7DAFF211,0x092F0BF9,0x728FA1FD,0x71830374,0x18F439ED,0x72C47938,0x786EE076,0x5E953BC1,0x0BF1BE51,0x79961227,0x0D89091C,0x5639A0A0,0x2BAAA112,0x1220CA70,0x097C089E,0x1E263F3B,0x227CE84E,0x1CDDBB2B,0x0C9DD728,0x39ADE753,0x44752CF8,0x50911228,0x32381A21,0x57E58B75,0x7944C4E8,0x051E9E92,0x2ADF7B5C,0x7D0EE261,0x63B831DE,0x05AB3040,0x4F468BAD,0x2C4AE573,0x66E9C2D8,0x15089639,0x5BC14823,0x73BB0C0F,0x0AB140BE,0x4D958517,0x758D1AEA,0x6170B2B6,0x2BF9F465,0x02E9E302,0x7A2919B6,0x5C145AE2,0x283F95F7,0x0DC6899A,0x7B43611D,0x7EF1CDEB,0x21D3F14F,0x3368FDC0,0x2593381B,0x7472E49D,0x4D6E5A94,0x52B0958D,0x613636A9,0x2B66288F,0x44B4D7F0,0x01AF3B96,0x2F80B6D3,0x33E81085,0x122B7A1C,0x12E509AF,0x2792FA0E,0x1E0E6BF5,0x7B9D6019,0x1141B9AA,0x5256B929,0x2D1878AF,0x463A3F3D,0x44514C14,0x15686E37,0x1E187C4F,0x50E51810,0x07F63F18,0x37255576,0x26EF7449,0x2841641D,0x3B001A3A,0x12BFB53F,0x745B3478,0x37B886C0,0x0D19CB5E,0x2C4379DE,0x60525170,0x264D372E,0x5B9438A2,0x787FB655,0x17730CDD,0x382BDA5B,0x35FA4AEB,0x6455770A,0x6D0F1A9C,0x1FC6AC9E,0x2DE30B0A,0x3A9A253C,0x0EEEB388,0x4EB15E41
-4.10681425,-14.48561291,-13.84366838,12.48179867,5.687963825,5.784646713,-6.891312122,-14.90379903,-5.996399894,6.62588209,11.75609923,-3.128623477,3.100372201,2.165101381,6.638152826,-4.556004942,-1.003361327,14.88850283,-1.575684971,-11.08104481,-6.955030535,-12.81977413,5.389599948,-9.225845534,-0.492298013,9.77519616,-7.781275631,2.619957002,-4.21220973,-11.3823867,7.042897147,-9.616317958,14.62862235,-14.34883633,-11.4109555,6.595787165,3.069567342,-10.11154114,-0.585594981,-7.112120629,-11.40693093,2.618079311,7.022641668,10.14325991,-14.52053302,-11.47035378,-8.487944374,-10.68294656,8.546904198,1.947015204,-1.13254824,3.058235566,-8.53559541,-13.38892393,7.176202224,11.11408348,10.621298,14.80276831,-14.13344731,9.866171585,-3.951054561,3.429671937,-14.7106527,-10.81940007,12.70626754,5.851920975,-9.688502817,11.32209312,6.890085501,9.895799109,1.13137895,-13.36669231,14.91910082,11.51090256,10.26579345,-14.57138238,-8.920435359,-10.91824989,9.983552462,1.511658195,-4.761677121,6.317791158,11.89460063,-13.53453171,5.422662524,2.708369711,4.985201249,-7.508182056,-8.785773747,-0.280240086,9.670310959,-11.65264889,-9.879834058,13.1006704,14.93729254,13.65601752,3.232365532,-3.133943969,13.3675303,7.47372308,-2.138210939,4.258255016,-2.858897734,-13.86325324,-7.285549636,8.942297452,-14.20930018,11.97633281,-14.56493494,5.026915415,-2.844414965,9.392224134,10.06602374,3.695921605,10.56544072,-4.350861423,-12.46707972,-4.107853111,12.79678398,4.552594104,3.36483235,1.835120755,-12.51445278,11.19039005,-6.347089791,9.451007756,-3.195696661,-3.294788379
0x6F929F4A,0x460EBB7E,0x48A01566,0x31ED5CA1,0x16C07996,0x17237A6D,0x646F4BE1,0x44628282,0x6803AFC0,0x1A80E73C,0x2F063EE0,0x737C4A21,0x0C66C7F8,0x08A91056,0x1A8D77EF,0x6DC6A6A4,0x7BFC8EDA,0x3B8DD3AF,0x79B27FA4,0x53AD0297,0x642E0C7A,0x4CB88D22,0x158EF349,0x5B18BBF3,0x7E07E308,0x2719CD05,0x60DFF948,0x0A7AD602,0x6F26B27F,0x52786F9F,0x1C2BED3A,0x5988E3F2,0x3A83B593,0x469ACAA7,0x525B2E7C,0x1A621607,0x0C473CA9,0x578DC829,0x7DA859CB,0x638D3040,0x525F4D80,0x0A78E9C8,0x1C172F60,0x2892B2BA,0x45EAF965,0x521E5B95,0x5E0C5850,0x5544A9A9,0x223007A7,0x07C9BE5A,0x7B784547,0x0C3BA21A,0x5DDB8CE1,0x4A71BDED,0x1CB46E5B,0x2C74D24C,0x2A7C358A,0x3B3608E5,0x47775997,0x2776F5AF,0x70321EC1,0x0DB7FBEB,0x45284AA9,0x54B8EF30,0x32D337CC,0x17685DF8,0x593EF91F,0x2D49D2C7,0x1B8F7292,0x27954C5C,0x04868834,0x4A8881D0,0x3BAD28C3,0x2E0B2A0A,0x29102C28,0x45B6E78A,0x5C517965,0x5453B64D,0x27EF2860,0x060BF020,0x6CF40AEA,0x19456B0B,0x2F941230,0x49DCA3B9,0x15B0CE71,0x0AD55EDE,0x13F0D898,0x61F79F20,0x5CDB5E21,0x7EE108BF,0x26AE65FF,0x5163B003,0x587B0CC8,0x34671623,0x3BBFC99D,0x369FC30E,0x0CEDF13A,0x7376D765,0x357859DC,0x1DE517A9,0x777278D5,0x11087400,0x74907D1D,0x488C0758,0x62DB98E1,0x23C4E99F,0x4729AD37,0x2FE7C3C9,0x45BD81B2,0x141B8FB6,0x749F51AF,0x2591A334,0x28439BBA,0x0EC89FAC,0x2A4302E4,0x6E98B7C9,0x4E21B5DB,0x6F918EF5,0x332FE823,0x1235DB3A,0x0D75969C,0x075729E5,0x4DF1334B,0x2CC2F59C,0x669C947F,0x25CDD4FA,0x73379B4C,0x72D222FF
-9.857114255,2.568477914,11.51545251,-2.925458562,4.996854477,7.182885321,-11.1642088,3.308522572,2.372373954,7.48E-05,4.479949207,-7.125689987,-14.49318619,-2.60528635,-10.4848359,-10.98734431,0.886522603,-14.04657378,-12.77621112,10.52207694,-2.983986514,-6.254892125,7.446689301,-3.813876803,0.111634423,4.509953799,8.878015251,9.158974232,8.64868404,-13.38842169,-4.102065471,10.57218789,-3.539962818,-3.516701014,-0.305715547,0.176394784,-5.086306972,7.755100018,-8.89315331,12.83144318,-1.667847572,-11.88290081,-14.07116499,3.842396021,2.577145579,-14.37832957,-5.706634684,10.1927312,-2.041508605,-10.44006224,-6.581291366,-10.31011689,-12.79284063,-8.001155252,0.645351453,7.686044067,5.589364454,1.03787315,5.631345201,4.296759767,-8.662478869,11.24096969,7.226174203,-14.95316426,-14.15107243,10.40551304,6.488308657,14.442529,9.342619554,10.12216322,11.32037146,1.558029918,8.775942351,-7.248001185,5.047168473,-6.470152783,-13.20559445,-11.7579202,0.284177555,-4.281172474,3.615923207,-7.388679126,-6.236228211,-5.261847575,-14.27229917,-10.92725372,-11.91690306,0.406181238,-5.976394073,-0.434628032,-14.93509638,1.56957665,-7.616246407,-5.770985843,-12.82223527,-5.476892083,-6.266544338,-12.76362949,-5.829235201,-14.25397021,7.216616892,14.18302825,-12.74385492,13.97004092,-4.099888283,11.25609442,-3.638761123,0.410706079,-8.568508227,-4.381065694,-3.814102696,4.692030041,13.17662896,-7.353502927,9.179720982,14.02457498,14.64813593,-3.640795189,12.41478747,2.072078679,12.42151664,4.190520547,11.44461146,13.15269702,9.854320713,-7.653321936,10.17738282,-9.857705041
0x589250A5,0x0A461F13,0x2E0FD2C8,0x744C5498,0x13FCC76B,0x1CBB464A,0x5357D9A6,0x0D3BED57,0x097D4F99,0x0000139B,0x11EB77CE,0x637F4B20,0x4606FA34,0x75942FD1,0x560F872E,0x540CF59D,0x038BCC94,0x47D04EF7,0x4CE528EA,0x2A169B56,0x741065D7,0x66FAFD90,0x1DC968EB,0x70BE9715,0x0072504B,0x120A3154,0x2383166E,0x24A2CA24,0x229840A1,0x4A724196,0x6F977C27,0x2A49EB9E,0x71D713FD,0x71EEE5EE,0x7EC6F281,0x00B4A0D5,0x6BA79F26,0x1F0538F0,0x5C6D6938,0x335365D7,0x79541FC5,0x5077E8DA,0x47B72087,0x0F5E9D10,0x0A4EFF40,0x467C972D,0x692C67F6,0x28C55B53,0x77D57EC5,0x563D6054,0x65ACC1F5,0x56C270B9,0x4CD42197,0x5FFED129,0x0294D702,0x1EBE8255,0x165B825A,0x0426C838,0x16867F5B,0x112FE1CA,0x5D599F24,0x2CF6C0C2,0x1CE79A35,0x442FF5B6,0x47654D45,0x299F3ECF,0x19F4072F,0x39C52652,0x255ED7A9,0x287D185B,0x2D480F74,0x063B6C31,0x231A90A1,0x63020BFB,0x14304CEE,0x661E9045,0x4B2D78A7,0x50F7E3C5,0x0122FF70,0x6EE01453,0x0E76B492,0x6271FE1A,0x670E1A32,0x6AF3DE3B,0x46E92A69,0x544A7E01,0x5055175E,0x019FEDF9,0x68182C27,0x7E42F0DF,0x44427619,0x06473F19,0x6188F6B4,0x68EA82B0,0x4CB607F6,0x6A17A99B,0x66EF0F01,0x4CF20B1D,0x68AEDCF8,0x46FBEF3C,0x1CDDD0D1,0x38BB6BC1,0x4D064AE6,0x37E15268,0x6F99B6E3,0x2D063D9D,0x7171E89B,0x01A49022,0x5DB9D8FB,0x6E79C9EB,0x70BE5BDD,0x12C4A385,0x34B4DE38,0x62960355,0x24B808C6,0x38192A2E,0x3A97B0F1,0x716FD363,0x31A8BE0C,0x0849CEFE,0x31AFA20F,0x10C317D1,0x2DC74839,0x349C5C9B,0x276AD30C,0x6162FF94,0x28B5A3D7,0x5891B5C6
-2.360739439,-2.066203568,-13.8698965,-12.24730241,13.84845209,10.64592898,-14.71345195,-12.53366336,-13.31525156,7.915321659,6.764678507,10.91241417,-8.588670588,14.92612916,-0.967538364,-10.97782607,7.650037345,14.88528149,-2.80690507,-7.481558171,-12.79150424,-9.076993508,6.586991366,-5.428805057,-8.646462072,-11.11324763,-14.83261338,5.521708821,-4.719384956,9.914013847,-2.082236898,4.485130591,-12.20923501,8.226267165,11.04395582,-7.552594129,6.501970663,-7.920294274,-0.605195573,-5.737754454,-3.615976882,5.363656958,-4.118451288,-9.904591916,-11.20704755,6.461440542,-6.1216009,-9.090940578,-0.282304346,5.365386687,13.56431001,-5.71603014,5.189203308,4.583216025,-5.190692813,3.739555198,2.709627599,2.706111032,2.194864978,-7.664690534,-4.837072629,-2.358430423,13.92602812,-4.391373073,12.8823137,-9.266398821,8.132199434,13.0439317,-7.931895217,2.860542132,13.91285866,-6.529381091,8.918116996,11.23164609,3.405124065,4.155787684,-2.509038944,-12.96212258,-14.86964364,12.76972646,8.317326653,-8.03413149,-0.718282494,-10.34690036,-5.287833508,0.663090373,-1.282549725,3.762186311,12.46466164,11.16052342,-10.11480542,-4.811044038,6.874368302,14.04322866,12.3499627,-0.591354773,11.53843328,-11.70289109,14.48852899,-9.91971346,5.447412068,9.295543469,4.79751548,-13.25957388,-9.222399067,-7.383474282,1.709722489,-3.156674085,1.854322391,1.635484628,-2.643480214,-3.574502714,7.228276084,-12.27100979,-13.53026311,-12.54444262,-14.34302159,-10.91687415,-1.530251722,-5.005154585,10.18741135,-1.03381939,11.88242121,-13.33973467,-8.686325681,12.00077626,14.89105648,0.907109285
0x768E9A53,0x77BC3522,0x488539DB,0x4F02C329,0x3764D09F,0x2A956E68,0x45256CDB,0x4DDD875B,0x4ABD2EB3,0x1FA94A14,0x1B0F07E1,0x2BA64FE6,0x5DA5338A,0x3BB45B33,0x7C213DA0,0x5416B4C4,0x1E99A363,0x3B8A873B,0x74C5BAAE,0x6212E26B,0x4CD57FEA,0x5BB1289E,0x1A591443,0x6A48E754,0x5D6A05D9,0x538C08D1,0x44AB6766,0x16163AD6,0x6D1F598D,0x27A7F33E,0x77ABCA18,0x11F0C612,0x4F29BE4D,0x20E7B294,0x2C2D02C1,0x61CA24C4,0x1A020498,0x60519E61,0x7D94479D,0x690C8A19,0x71893D5C,0x1574627D,0x6F86B4B5,0x5861B2A9,0x532BFBBB,0x19D883DE,0x67837B0E,0x5BA2E07A,0x7EDEEB9D,0x157627ED,0x3641DA7B,0x6922C8FF,0x14C1BE83,0x12553694,0x6B3CBB06,0x0EF54DF5,0x0AD6A89E,0x0AD30EC5,0x08C78AAF,0x61575B5E,0x6CA6D66F,0x7690F79E,0x37B440B7,0x6E6F3BE6,0x33877D3E,0x5AEF3526,0x20875F49,0x342CFC6E,0x6045BD43,0x0B7131F4,0x37A6C46B,0x65E1E9ED,0x23AC26DC,0x2CED34A1,0x0D9ED8D7,0x109F86CE,0x75F6BE7F,0x4C26C957,0x44857C24,0x3314332C,0x2144F147,0x5FDD0CA3,0x7D207A8E,0x569CC628,0x6AD9422D,0x02A70129,0x7ADEAB49,0x0F0C7A91,0x31DBD042,0x2CA46040,0x578A7073,0x6CC17DAC,0x1B7F5A67,0x382C4422,0x31665C9F,0x7DA273E5,0x2E275B0D,0x51303D52,0x39F440F1,0x585236A3,0x15CA2663,0x252EA2F2,0x1330A7E5,0x4AF63244,0x5B1C436C,0x62775285,0x06D6C17D,0x735F90D5,0x076AD37D,0x068ABC7B,0x756D1386,0x71B3B590,0x1CE9C134,0x4EEA7C69,0x49E102B6,0x4DD27DA3,0x46A0BEF3,0x54551EF2,0x79E105B2,0x6BFAB8C2,0x28BFE8C2,0x7BDD5E74,0x2F87996C,0x4AA41C99,0x5D4133D8,0x3000CB7D,0x3B90711B,0x03A0E141
-9.338155287,-6.496136352,-1.527198408,-9.29375827,-4.715271092,4.712709496,1.318640131,-3.896292784,-3.632614963,-7.156727826,-6.189940834,1.944314166,-0.705497152,-10.63253775,-9.050855487,-5.000417968,-8.118076751,11.0973223,-13.17763833,7.024234024,-12.53364191,-11.81214852,9.264953605,2.04844288,-7.43320556,-13.46697605,12.60657242,3.501233335,12.01892745,-5.971379346,-9.273408643,-8.310759936,-12.58151112,-4.630552311,4.758694332,3.361623008,-7.55043153,9.737533449,5.526116004,3.868774842,-9.807396331,-2.498400579,-2.988553173,-12.25195215,-10.44999782,1.87710095,4.083248231,12.34747627,-14.30671348,-7.199236401,6.649898577,1.31480575,12.08100807,-2.313986321,8.275612972,-11.25284067,-9.001940454,-2.865159887,4.582244341,6.517386568,13.42916375,9.123230664,-13.02651284,-0.711499316,-9.694734701,-6.336310978,-14.95907694,4.784645769,11.19397425,-7.832568649,12.65651087,0.379891531,1.315809065,7.03249157,11.71966321,2.391760312,10.42297864,-0.538902905,3.757997323,-1.575112905,-2.964181698,-2.232191902,-6.170985857,1.004365827,-11.57342374,-12.37507151,4.452651006,-0.330955451,10.06886593,-5.863154079,9.492411567,-9.902353081,-0.897164239,8.65028025,-0.328940289,6.806914159,-11.34855015,-2.663803308,2.379802259,-1.25779277,8.076645887,4.930545617,1.439836992,11.18120364,-9.705262291,14.44459296,1.458111042,3.831525867,2.817154856,-12.48268251,6.365437561,-14.31959619,0.343863035,-3.842073605,-0.763177032,-0.994603599,14.97328072,3.276300794,4.494967697,-12.58284656,1.122727916,5.915805501,12.9933284,10.18751864,6.706693114,-11.53024225,1.261848345,14.03646782
0x5AA5BA9F,0x6603F4D6,0x79E4261A,0x5AD33109,0x6D238FFA,0x12D9D084,0x05464999,0x706A323A,0x717833C9,0x635F82BE,0x673D8027,0x07C6FA4A,0x7D2D9228,0x55784807,0x5BCBEC8B,0x6BFF926F,0x5F8716E4,0x2C63A875,0x4B4A192E,0x1C18D0CD,0x4DDD8CFA,0x50C05C24,0x250F4FFF,0x08319B02,0x624465C3,0x4A21D108,0x326D2152,0x0E01434F,0x301361B7,0x681D4EBC,0x5AE80791,0x5EC1C826,0x4DAC885A,0x6D7A507F,0x1308E72A,0x0D724D4D,0x61CC5BAE,0x26F33BF7,0x161ABE27,0x0F79A01C,0x58C539E6,0x7601A348,0x740BB8B8,0x4EFE0042,0x563333C6,0x078226C0,0x10553F06,0x3163D0D1,0x46C5ECE7,0x6333FB60,0x1A997F03,0x05425C70,0x3052F3C7,0x76BE7A5F,0x211A3A49,0x52FD1757,0x5BFE0353,0x748A1387,0x125437DC,0x1A11CDC8,0x35B776B3,0x247E302D,0x4BE4D9D2,0x7D276CBA,0x59389778,0x66A79E19,0x4429E7BD,0x13237A2E,0x2CC6A12F,0x60AB7320,0x32A04462,0x01850249,0x05436373,0x1C214578,0x2EE0EF64,0x0991299D,0x29B12150,0x7DD829D7,0x0F083073,0x79B3159B,0x7424AD8E,0x77123C4A,0x6750E916,0x04047879,0x51B4D069,0x4E7FED42,0x11CF83BE,0x7EAD1A04,0x284684CA,0x688C2157,0x25F83ABC,0x5863FD8E,0x7C694DC8,0x2299E310,0x7EAF2A47,0x1B3A47B4,0x529B15AC,0x755843F3,0x0984EAE2,0x7AF8052D,0x204E7C42,0x13B8E0F3,0x05C264A0,0x2CB98D72,0x592DCFB9,0x39C74360,0x05D51B0F,0x0F537B84,0x0B44C43E,0x4E11BBAE,0x19763543,0x46B8BBC7,0x01601DA1,0x70A1B775,0x7CF281B9,0x7C0586A3,0x3BE4A3B3,0x0D1AEE98,0x11FAD8CF,0x4DAB2A46,0x047DAC63,0x17A9C8EA,0x33F92B14,0x28C004E2,0x1AD3A75C,0x51E1082D,0x050C21F8,0x382557D2
-1.602221465,4.664210255,8.997887551,4.712574408,-13.5109021,9.338122783,12.32944066,0.797034524,3.662077802,11.6930384,-7.196707312,-4.857330464,8.902706573,7.376979579,-13.98240657,1.493359493,4.886917016,-10.36756102,-10.18609281,-7.17169686,-1.560920658,10.6798943,-5.64332058,14.59947902,-14.70223533,14.10955121,-10.96182053,-5.517112391,-11.29466069,-5.694547192,4.982693607,-14.60819232,9.747326988,8.632610705,-3.89584151,-1.655960948,8.084684502,-9.455914883,5.500817287,-2.62417173,7.477908014,6.439966106,-4.094853799,-3.437101431,5.916162199,5.636892309,-5.073477448,-0.827433742,-2.568653949,-10.82614336,0.664352548,3.163951288,3.25802515,13.60589608,-13.56809042,-11.822681,6.492492812,-5.359023655,1.816113392,2.097538105,-12.4906037,13.55842893,-0.327565856,11.76792217,13.60480283,-0.789694979,-14.62998985,0.903858298,-1.344127745,4.107758732,-0.559890928,-4.413241445,11.69282037,7.196890784,9.429273973,8.167462549,-2.298039705,-0.045797885,-6.944257414,-5.053794202,-13.88984517,6.637700534,-10.83640357,-6.985292997,5.388800037,-9.992620063,10.23469797,13.11507547,14.39996638,14.26401412,-2.529546565,10.89800078,6.649288038,-12.4776835,2.858524265,5.731926261,-14.74693541,14.04433401,-13.37183763,-6.424702161,9.893747051,-2.544442372,4.345201657,-11.6474219,-8.33507789,7.460568049,-2.834081742,-3.097162472,5.387018231,-14.77485946,1.907519392,14.32177058,2.801580829,-1.63013945,-14.54009642,5.782919345,-3.82650804,-4.893249718,1.800641619,-6.502277456,-7.220314265,-14.21305333,-11.30484924,13.30593958,-10.94207421,8.475414333,9.546666949,7.411480642
0x79975342,0x12A826BB,0x23FDD63B,0x12D9AD1B,0x49F4D615,0x255A3CDB,0x315158E4,0x033029D1,0x0EA5F7B9,0x2EC5ABDB,0x6336925C,0x6C9217F7,0x239C5F1C,0x1D8206EF,0x48120404,0x05F9333B,0x138C33F9,0x56879E16,0x574170E4,0x63502EB3,0x79C19E04,0x2AB83636,0x696D3D5F,0x3A65DDD3,0x4530E939,0x38702E31,0x54271885,0x69EE7A17,0x52D24478,0x6938C89F,0x13EE473B,0x45913609,0x26FD4349,0x2287CB19,0x706AA886,0x79604BC6,0x2056B788,0x5A2D24A7,0x1600D63F,0x7580D921,0x1DE960B7,0x19C28679,0x6F9EDEA6,0x7240687C,0x17AA266C,0x168C2D7F,0x6BB4C254,0x7CB0B536,0x75B9B2C8,0x54B2077A,0x02A84C08,0x0CA7E2D8,0x0D0837BE,0x366C7005,0x49BA4682,0x50B5931D,0x19F85009,0x6A905C1B,0x0743B33A,0x0863E107,0x4E099F2F,0x363BD4CA,0x7EB09294,0x2F125A30,0x366B516E,0x7CD75A34,0x457AE3F2,0x039D8D07,0x7A9F9CFA,0x106E584E,0x7DC2ABF4,0x6E58D73D,0x2EC572B3,0x1CC99DBC,0x25B79398,0x20AB7B4D,0x76CECEAF,0x7FD11A5C,0x64391496,0x6BC8EA2D,0x4870CC6E,0x1A8D015E,0x54A785D3,0x640F0F5B,0x158E2198,0x58078E9C,0x28F054A9,0x3475D658,0x399990C9,0x390E59B7,0x75E1BE8C,0x2B978D84,0x1A98DEF6,0x4E16DA24,0x0B6F20FC,0x16ED7E13,0x4503235D,0x382D65E4,0x4A833CFF,0x664D1AE1,0x2793326D,0x75D27DB3,0x11617C8B,0x51690A3C,0x5EA8E158,0x1DD79F26,0x74A9E67A,0x739C8171,0x158C4E81,0x44E68B3E,0x07A14CC3,0x39497E3A,0x0B34D19A,0x797ABCBA,0x45D6F0F7,0x1721B59B,0x70B1A7E1,0x6C6D4FF3,0x0733DB65,0x65FDAAFB,0x631E65F0,0x4725D55A,0x52C7D59B,0x35394839,0x543B50E7,0x21E6D303,0x262FC975,0x1DA55B2E
3.322318353,3.97959298,13.18190525,13.79651782,3.553757851,-8.367110755,-1.728784065,-10.22279678,-3.880444972,6.968857891,-6.367254541,9.073326631,13.74355849,-9.501264695,-14.11511255,10.93337242,10.77480636,1.276102038,3.865536596,-12.68124913,-11.39039579,-8.092857849,-12.38851171,6.2109143,14.46243614,-14.46283774,3.726645678,3.316346916,-5.91501116,-7.96523145,3.263836327,-4.84667973,10.13908446,-9.383048266,11.59456581,4.960859317,9.271333936,-7.709039895,11.53961599,-10.77343528,-2.647214011,-11.0637448,3.637007468,-5.72185128,2.505922093,-3.0262421,5.226319171,6.518671979,0.649404865,8.163214642,2.096538504,14.85179745,-2.773675437,-1.954721306,-4.334098578,-9.117479384,-5.136344727,4.162026003,-2.630996304,-10.14778529,3.298720892,10.39812946,-1.829908818,-11.55697333,-12.0468831,11.30474001,14.87886681,-14.45427896,-5.214139506,-1.331357698,1.92556475,14.2983165,6.660482323,-14.47075878,-2.840073043,-9.961710036,2.835256314,9.547542386,-2.324770683,-4.490024038,-5.437271316,-8.308625343,6.327758699,9.239124477,3.243600765,10.01727353,-0.778376243,12.13344497,13.38054731,-4.05605827,14.3416386,-4.623947736,14.51650129,1.643106232,8.630778834,-3.827687044,-5.556048742,0.216574491,5.998508664,-12.90944943,11.29666657,-5.792268961,-12.3286427,-10.32268115,11.74743085,1.674849109,-1.236999391,-9.430998087,4.60370364,8.185809897,10.17397188,1.711977632,-8.151265486,10.54713197,13.24460329,2.118944402,-13.7960276,6.04801267,-3.836745176,5.118127693,6.22073973,-6.258390865,-2.062982055,-1.467200893,7.268449463,6.611182005,-10.72817619,1.093612816
0x0D4A0DD2,0x0FEB1A6C,0x34BA455E,0x372FA25D,0x0E370C4C,0x5E88141F,0x7915B9A2,0x571BDB2A,0x707A6CA3,0x1BE01C48,0x6687EE6D,0x244B1622,0x36F96765,0x59FEB478,0x478A1FF0,0x2BBBC5FA,0x2B1966D6,0x051ABA7E,0x0F764F39,0x4D4666A1,0x52703C17,0x5FA0E9E0,0x4E7229FD,0x18D7F9EB,0x39D988DC,0x46260DDD,0x0EE815CD,0x0D43F072,0x68570751,0x60239A5E,0x0D0E2B1C,0x6C9CFFFE,0x288E6C28,0x5A77C233,0x2E60D5DC,0x13D7EB81,0x2515D890,0x6129F173,0x2E289117,0x54E80095,0x756940BB,0x53BEB9AF,0x0E8C4BAF,0x691CD305,0x0A061070,0x73E520CB,0x14E7C036,0x1A131EBF,0x0298FD96,0x20A721BD,0x0862DAFD,0x3B683D97,0x74E7C1A1,0x782E5D8A,0x6EA9E210,0x5B87B37D,0x6B74620D,0x10A5EA25,0x7579DC1B,0x5768AAFA,0x0D31E3E3,0x2997AF3F,0x78AE2C62,0x51C5A8C9,0x4FCFFDE1,0x2D380DC3,0x3B83F5A9,0x462ED180,0x6B24B89E,0x7AACB092,0x07B3C73E,0x393179E1,0x1AA4557A,0x461DF16A,0x74A3C3E5,0x5827357C,0x0B574D6E,0x2630AEF3,0x76B36F51,0x6E0A3724,0x6A403BF3,0x5EC3F7B8,0x194F9FF9,0x24F4DD0B,0x0CF9727A,0x2811B027,0x7CE2F157,0x3088A5CC,0x3585AE31,0x6FC698AA,0x395DD682,0x6D8113D9,0x3A10E5B6,0x06928A70,0x2285EAE2,0x70B072CF,0x69C69B29,0x00DDC5B4,0x17FE790E,0x4C5CB94A,0x2D2FC95C,0x68D4B773,0x4EAF784A,0x56B59313,0x2EFD5E83,0x06B30BA5,0x7B0D5009,0x5A46A870,0x126A3149,0x20BE44F3,0x28B225AF,0x06D910AA,0x5F651AAA,0x2A30435D,0x34FA7948,0x0879CC8F,0x48D0DE25,0x18312A3B,0x70A72C46,0x1478F677,0x18E20998,0x66F76863,0x77BF81A2,0x7A219617,0x1D12E46A,0x1A71D9B2,0x551658FC,0x045FDC09
