9.86075987,5.764120228,-12.86972426,-9.707605753,-1.261122935,3.22649858,-3.062532464,4.306152362,-4.41437532,-14.31640062,-8.281487952,1.54370337,2.733045675,2.515663098,13.0864461,7.953133993,-12.85734293,8.753061193,11.83330488,-8.447425741,14.66602391,-10.86535913,6.290123291,-6.000102329,14.4421001,-4.673711349,2.920249322,1.306851831,11.52567957,-10.27387112,-7.481579407,4.311835878,0.734060108,8.589027008,10.85156263,12.34995339,9.104925109,14.22632889,-11.35614921,-10.54608192,-10.07095789,14.95901425,0.574732785,-13.72278206,-6.16829467,-6.148708617,12.9688492,-14.73929508,9.287738273,2.709473479,-0.07394034,-4.431140863,5.847750886,13.48547103,6.687571609,-7.118171774,-0.116142637,7.400766325,6.618513474,-14.30887222,5.043793325,-0.26527391,6.741891085,5.383436662,-2.245747054,8.042568508,8.813111826,-9.002022391,8.769503155,-12.95161688,-4.415228744,1.623319119,13.78090987,1.138757084,-1.023264821,3.719383229,5.938291113,5.116621745,13.6277748,-6.943818445,-6.861489573,-8.069061009,-12.88703829,-2.6855534,2.905555274,-7.699092302,-11.66639525,11.58346189,-6.803653186,-4.894375318,11.78969782,2.982407219,-3.610598923,-3.416347522,7.508683825,-13.19532525,-9.770443998,-14.01706638,1.361110157,1.162733279,12.1506188,4.020023893,-2.899240011,-2.714079054,14.23509389,12.63906913,3.342263441,1.137488885,7.022983922,-1.180818639,7.997302455,-12.91393374,-1.867218794,-0.334508201,-6.575137925,7.094020011,10.67423138,-11.62579344,3.666818788,10.76847248,9.951123669,9.102547781,5.909211157,-11.6935481,13.87351259,3.681686256,14.88232901,12.10692511
-4.052834026,-3.308694562,10.06583646,6.82326176,-12.6906794,-3.857026457,-14.90935921,8.885911972,13.10893019,10.61290855,13.87143873,-9.788561267,-12.004836,-1.388544315,11.61799423,11.35574194,-13.60726017,-2.830994988,-6.165234963,7.854661164,-5.229420448,7.534724536,4.422415048,0.215348879,-14.62261663,-3.810241578,11.78038142,-4.841187293,1.22552961,14.26100319,14.30360806,-13.007966,7.968957583,-4.598629047,-11.01374057,7.753878772,-13.29853049,11.1497902,-1.076028298,0.141909286,1.815652046,-2.362983602,7.101622057,14.34926858,6.649928349,5.140721306,9.524960229,-14.17270107,13.40508211,10.21759863,-6.090746686,-0.818632822,-5.090377659,6.871892672,-8.3155518,3.294143653,-0.020440558,9.633539438,6.348523396,1.872038489,10.84540066,8.620510732,-2.206960244,0.010200709,4.825081762,-13.45202642,9.111503012,-4.868466811,4.743021204,-9.924718925,11.16390398,4.029057319,-13.06247169,2.134627148,-4.993161957,-7.41968855,-10.38301385,10.17702697,-0.24207781,-13.6002256,14.55881153,-2.683409665,-5.849908641,8.364853942,-12.1289747,0.483285301,1.724177393,6.638981419,-0.918593469,0.601012617,1.943384252,7.149716692,-3.656244247,14.03934911,-8.577225296,-1.21361464,11.87292865,-2.068266282,-1.994641048,-4.343087175,-3.281989046,9.930361242,7.128701765,3.546319102,1.716663186,-4.975525019,-0.085371663,-5.946394672,-6.20863123,-8.726633505,4.107829198,-3.852805419,-9.150676972,-14.08370909,9.664107865,-4.450278876,11.24944353,-4.2449361,-14.18396228,-7.557523118,-11.54295742,3.748517957,8.853087692,-11.86964045,9.564400866,10.38106168,11.93081394,-8.269071849
0x6FC9E5E1,0x72C3E593,0x28436AA2,0x1B4B0521,0x4D3CBE8A,0x709267A9,0x445CD0F1,0x238B2C82,0x346F8B65,0x2A739E4C,0x377C5A6F,0x58D88366,0x4FFB0C46,0x7A722171,0x2E78D37A,0x2D6C479D,0x49922A64,0x74AD0FA7,0x6756CCA6,0x1F6B2C4B,0x6B1512CF,0x1E238ED4,0x11B08D91,0x00DC846A,0x458270CA,0x70C25009,0x2F1F1C4E,0x6CA29FCD,0x04E6F13B,0x390B446B,0x3936E507,0x4BF7D7C4,0x1FE0366A,0x6D9B00FD,0x53F1EDFE,0x1F03F8CB,0x4ACE4E07,0x2C99629A,0x7BB225A4,0x009150AA,0x07433A4A,0x768C4E07,0x1C680F9C,0x3965A6A9,0x1A9986D1,0x1490193E,0x26198F2C,0x474F2774,0x359ECDD8,0x28DED22D,0x67A3134D,0x7CB9B852,0x6BA3740A,0x1B7CD16E,0x5EBCDFFE,0x0D2D33FE,0x7FEB11A2,0x2688BE90,0x1964E351,0x077CF7A8,0x2B61B0B6,0x227B672A,0x772C129E,0x000A720D,0x134CE23B,0x4A311FFD,0x24722DD8,0x6C86B0A3,0x12F8DA8C,0x584D167C,0x2CA7D671,0x101DC133,0x4BC0076C,0x0889DBB2,0x6C07008E,0x62523D2B,0x5677CB38,0x28B5468E,0x7F081CC2,0x49995E76,0x3A3C3917,0x75443042,0x6899B18D,0x21759C45,0x4F7BEE0F,0x01EEE257,0x06E58EC2,0x1A8E5125,0x7C535C3C,0x02676FD9,0x07C60685,0x1C994F55,0x71600183,0x38284B22,0x5DB0EBDB,0x7B254235,0x2F7DE101,0x77BA1868,0x78057CD2,0x6EA0ADC2,0x72DF3E44,0x27B8B09E,0x1C83CA65,0x0E2F6E46,0x06DDDCF4,0x6C190FF9,0x7FA89455,0x6836E451,0x672A5C94,0x5D17ED63,0x106E6AC6,0x7096BA2E,0x5B65B4F0,0x47AA482A,0x26A80BE4,0x6E32EA19,0x2CFF6E20,0x6F052F79,0x47439F65,0x61C518A9,0x51D402F9,0x0EFE7B7D,0x23698FD1,0x50857CFA,0x2641F24C,0x29863508,0x2FB92749,0x5EEC786E
7.669959823,-11.68280063,-9.5212582,4.607553876,9.171481677,0.743325473,-2.488011884,-2.481553452,-3.725025436,0.161207134,12.13632944,12.15547134,13.66232777,-1.154120428,-5.301807501,-1.036718825,13.34803477,12.89380806,14.50439591,-2.790585836,5.21274859,-11.28098912,11.81244999,0.191157147,10.85995318,8.10384306,-10.71380948,5.719325278,8.769382635,-3.352745827,2.53897054,11.33117308,11.56916423,-11.798307,-7.208462382,-13.01584598,14.0139703,4.09959996,1.969352818,-1.745650648,-8.14946254,-4.514124109,7.59665356,-13.67325673,7.23003854,0.218561865,-5.191693735,4.892881671,6.391120272,-0.361846534,-8.286988055,-11.4752371,-1.100674685,-8.09826089,-0.975125959,10.70236752,0.103320129,6.633876813,9.140434004,-0.584474866,-5.208773322,3.418219671,10.76008142,12.82595399,-4.858875889,-9.621739073,8.680453591,4.007854891,-11.35143671,10.12397467,-1.878543745,6.014198281,14.72930448,-2.872627033,-4.100432537,-13.26605167,-14.67023308,-13.71445538,-2.001281844,5.844137419,-3.369338788,-2.596011849,-2.926549341,1.070401159,9.569854466,-5.593924644,-3.598887613,2.641479693,4.193320945,-7.174390651,7.211381328,5.884217426,13.20725412,13.13883248,-4.758418713,0.896319247,-2.605476479,10.22905055,-9.185567113,8.873472782,-1.896743022,11.58508983,-0.642130944,5.232362781,-2.790744912,1.993055126,2.414146236,14.73431732,3.839709423,12.46610196,-9.592529339,5.22438657,-12.20794333,11.15198137,3.092072121,-10.06580423,-11.14465852,12.45657613,-1.898326434,14.77047752,6.512976821,8.708285913,1.162551135,-2.14021589,-13.25392577,-0.058161374,-4.43071624,14.28030696
0x1EAE09F2,0x5144CFEA,0x59EA3B4B,0x126E229A,0x24AF98E4,0x02F92A50,0x760C469D,0x7612E3A7,0x711992EF,0x00A5137B,0x308B99F1,0x309F33E1,0x36A63940,0x7B622E42,0x6ACAF2FA,0x7BDA6662,0x3564633A,0x3393426B,0x3A04805C,0x74D670AB,0x14D9DAC4,0x52E04464,0x2F3FF2E4,0x00C3BEB2,0x2B709791,0x206A55D5,0x55250F22,0x16E096CE,0x2313D90A,0x7296C9CD,0x0A27E7E4,0x2D531F09,0x2E46D2FC,0x50CE889C,0x632A88D7,0x4BEFC612,0x380E4E3A,0x1065FD88,0x07E09E06,0x79047429,0x5F66F34B,0x6DF18974,0x1E62F926,0x494E95CA,0x1CEB8F39,0x00DFCEAE,0x6B3BB4A4,0x13924F92,0x199081D5,0x7E8D781B,0x5EDA1FCE,0x52195B72,0x7B98E8BD,0x5F9B6180,0x7C197895,0x2ACF396E,0x0069CCC0,0x1A891700,0x248FCDEE,0x7DA97F6C,0x6B2A3754,0x0DAC41C7,0x2B0A52C8,0x334DC6E2,0x6C9082D7,0x598356D6,0x22B8C8D3,0x10080B1C,0x529820FA,0x287EF336,0x787C5F08,0x180E89FE,0x3AEACECB,0x74826E10,0x6F992837,0x4AEF9027,0x4551AE6C,0x492465D0,0x77FEAFF9,0x1760658F,0x7285CC0E,0x759DAF12,0x744B36A7,0x0448173D,0x264787ED,0x699FD238,0x719ABD35,0x0A90E00D,0x10C5F5EC,0x634D6C8A,0x1CD87458,0x1789704B,0x34D43A6C,0x348E2A19,0x6CF76116,0x0395D4B6,0x7593FDFA,0x28EA8C39,0x5B41FAB2,0x237E6FA6,0x7869BC33,0x2E5721C9,0x7D6E753A,0x14EDF082,0x74D646F8,0x07F8E371,0x09A815F3,0x3AEFF0E1,0x0F5BDCC9,0x31DD49D5,0x59A13FFE,0x14E5C597,0x4F2B10E8,0x2C9BA101,0x0C5E4827,0x57BC9DD1,0x536BDEA4,0x31D388B1,0x78681D1E,0x3B14F80F,0x1A0D49CB,0x22D548E7,0x04A673CE,0x77706B3F,0x4AFBFAE3,0x7FC47159,0x6E46F253,0x391F08C9
14.56480549,-8.640522806,-10.01833191,-14.19116707,-9.890980936,4.304883085,-2.834411615,14.30609117,14.92488044,10.03075722,-0.513601861,-2.32778015,-9.026270273,9.36420822,13.79936155,-11.85051988,14.56401472,-14.19813898,13.81389632,9.854447799,9.662643294,7.64065546,-0.601623682,-8.762733912,5.14005294,9.178931918,-8.620812111,3.826404766,3.876021019,2.844269348,3.612962162,-6.813454575,7.583046477,-1.782846922,-12.25926963,11.68920112,-11.72002656,-14.81694607,-3.296847663,-7.828637944,-9.340738245,-8.55963845,11.26828392,6.032460909,-14.14230959,2.479191241,0.127280224,0.032353243,2.950609305,-9.107552535,-10.41723675,13.18205544,-1.840934183,-12.01782293,-13.95805758,-2.243276203,-11.0338202,-13.31528348,-13.90382197,11.13805323,-11.46517999,-3.947896746,-0.578675778,-4.864961881,-10.82011645,-12.56795642,14.56220968,7.244959092,-7.793630021,10.51805612,12.09763984,6.818838307,-12.83906846,6.714339182,14.54330579,-14.50591418,-11.57718055,-10.04525921,6.148209572,3.144940584,-11.99846039,-10.16997463,-12.24664084,11.59075305,11.21122997,14.20121614,-4.315847549,-0.297440491,-5.754965961,-3.846916423,-11.31210566,-8.891659775,-11.58754364,-9.286701001,2.022502214,10.1464184,4.762359395,-5.170954531,-7.81234707,3.444243067,-12.48944054,9.578349891,10.092539,10.04451179,8.24320817,-10.61779384,-4.635984371,3.669528127,-5.256109939,13.67993825,11.44765905,-1.328255023,0.026101477,-9.948908363,-0.828214598,8.80332047,4.569911392,11.11922865,-4.251476913,4.866995508,11.53573885,10.26248152,-0.387228185,-10.77766436,-5.155631576,-14.61646763,-7.53983137,14.21546199
0x3A425C5E,0x5D701ACB,0x57ED3A67,0x473C3EB3,0x586FA2B2,0x11383345,0x74A99001,0x39396FF6,0x3BB313DB,0x281F7ED2,0x7DF2125B,0x76B05A67,0x5BE51968,0x2574F2FF,0x37328BD5,0x50991152,0x3A418D13,0x47351B0F,0x37416E09,0x276AF45D,0x26A68BF6,0x1E9007FC,0x7D97EFF7,0x5CF2F5E2,0x148F6A09,0x24B739ED,0x5D8449D5,0x0F4E3D0D,0x0F810BA7,0x0B608824,0x0E73AC5A,0x64BF05C4,0x1E550A22,0x78DE5D61,0x4EF68206,0x2EC1BDF0,0x511EB15C,0x44BB727E,0x72D0072B,0x60AF7989,0x5AA31584,0x5DC2EE24,0x2D12B904,0x18213D6E,0x476E4666,0x09EAB11B,0x008255BF,0x00212135,0x0BCD6C86,0x5B91DDC0,0x5654BFE4,0x34BA6CBD,0x78A2E227,0x4FEDBFD4,0x482AF2F5,0x7706E29B,0x53DD5E3D,0x4ABD2654,0x48627C7F,0x2C8D5DD3,0x5223A7DC,0x70355A8F,0x7DAF6F9E,0x6C8A476F,0x54B83365,0x4DBA69A2,0x3A3FB3E4,0x1CFAD68E,0x60D352A7,0x2A127D4D,0x3063FBB2,0x1B467D8C,0x4CA4CB3D,0x1ADB7BBB,0x3A2C585A,0x45F9F1A3,0x51B0F795,0x57D1A792,0x1897C440,0x0C946B4D,0x5001939A,0x5751F22C,0x4F037096,0x2E5CEE5D,0x2CD84CAB,0x38CE0B9A,0x6EBC9276,0x7ECF6BC3,0x68FAEA35,0x709CC1F1,0x52C06760,0x5C6EF0BE,0x51A65AF6,0x5ADA6B0E,0x08170AD2,0x2895EEB4,0x130CA7F0,0x6B50F14C,0x60C02817,0x0DC6E7A7,0x4E0AD01A,0x26503AF4,0x285EC28B,0x282D947F,0x20F90B90,0x5587610E,0x6D74C084,0x0EAD98C7,0x6AF9BE51,0x36B841BB,0x2DCA6722,0x7AAFDDEB,0x001ABA58,0x5834515E,0x7CAFE884,0x233699A4,0x124796DA,0x2C7A1713,0x6EFE7CD7,0x1377CDAB,0x2E2498B9,0x290CC7F4,0x7E737A75,0x54E3ABF5,0x6B60A21E,0x4588BCB6,0x61D73673,0x38DCA211
10.88739981,7.223648162,8.636433792,5.247064327,-0.536100691,5.327926131,-12.47675764,14.67229847,-13.18644782,14.25025628,6.581032872,7.308468145,11.7992736,-4.073460434,-8.109047149,-13.94923795,6.474455911,3.801426973,-5.766894982,14.87032764,-1.247400884,1.883086681,-14.4825447,-6.04991284,-1.307063668,-1.88387949,13.25476081,0.018979069,-11.81735112,-9.03280931,-14.59414439,2.704916797,-8.307520904,-12.89418059,-1.089330032,12.65009579,3.508243495,12.72729236,-11.60102588,-1.148922837,-14.48373244,-4.917175666,-12.61559858,1.378649312,-1.808612083,2.209121134,13.55813968,10.57831895,10.55997518,-1.827879657,-3.789148736,0.513963643,6.318320804,13.46813592,2.858405782,3.79553121,-6.718496335,11.08365542,10.40645433,-7.362356362,-14.75310057,11.5488154,1.344550567,12.07176677,-8.84029058,8.167239229,-8.405693398,9.08008706,10.63494216,-10.83771304,-14.50959476,13.96611826,-10.81505002,-4.450740043,9.403019739,-1.726292654,-4.417688276,9.157341295,3.569552945,7.016611295,-10.34876753,-6.27843778,5.308302818,11.16196302,14.80814132,-3.155294116,-11.1176238,-1.285101692,-6.057368124,13.17671796,-9.802716624,13.54450334,-1.802762842,-8.920258313,-4.777411048,-5.704062169,9.475842126,14.41615176,1.551311047,13.3051397,10.41983667,-0.727812158,8.014008967,9.892845975,-1.596927765,8.98378292,14.69041786,10.80969991,13.0075432,-2.225316898,1.588367402,-12.93920317,-3.26465789,10.00507008,1.322107059,-0.773858543,-7.999757436,0.90181831,4.27687387,-2.183910759,-5.699183126,-3.925070069,6.417039862,9.295799978,-4.851657464,-0.73916741,-13.22374717,-6.51992165
0x2B8CB289,0x1CE50406,0x228BB54C,0x14FCFE6E,0x7DDB086C,0x154FCBDE,0x4E17CCD9,0x3AB06F02,0x4B4113D3,0x3900432E,0x1A52FA47,0x1D3BDF12,0x2F3274C7,0x6FB4C6CA,0x5F9055F2,0x4833FAF8,0x19E5D7C5,0x0F34A945,0x68EEB315,0x3B7B372B,0x7B02A958,0x078847DF,0x4611DFCE,0x67CCE3A7,0x7AC5911B,0x7876E84C,0x3504E004,0x00136F3F,0x50BB084F,0x5BDE673D,0x459F989D,0x0AD1D5B5,0x5EC5193E,0x4C6C5BED,0x7BA486AC,0x3299B2B5,0x0E0870FB,0x32E8BF53,0x51988CAC,0x7B6780C6,0x4610A872,0x6C54CFE7,0x4D89A087,0x0583BCA5,0x78C3FB32,0x08D623D9,0x363B88F8,0x2A5032D7,0x2A3D6A22,0x78B04051,0x70D7E965,0x020E4C7C,0x1945F5E3,0x35DF5F06,0x0B6F01EC,0x0F2E9FBB,0x65204280,0x2C55A9C3,0x29A03590,0x628CF275,0x44FCD335,0x2E31FCA9,0x0560D1DD,0x30497D3A,0x5CA38ADE,0x20AB40C2,0x5E6091E9,0x24520257,0x2A8A2E47,0x54A62E8E,0x45F62CCB,0x37DD4E1B,0x54BD6388,0x6E327134,0x259CB134,0x791846BE,0x6E544987,0x24A11E13,0x0E4738E3,0x1C11028D,0x569ADCB0,0x66E2E135,0x153BB3BB,0x2CA5D9A2,0x3B3B8966,0x7360FA95,0x53878DA1,0x7ADC0E4E,0x67C5414B,0x34B4F58D,0x58CA04A8,0x362D9248,0x78C9F88A,0x5C51A7CF,0x6CE3EE5C,0x692F0A54,0x25E74328,0x39AA23AF,0x06348AE2,0x3538768A,0x29ADE9A9,0x7D16B869,0x200E585D,0x27924637,0x799CBEF8,0x23EF64CA,0x3AC2FCE6,0x2B3D21F9,0x3407B967,0x77194687,0x065A7CFB,0x4C3E4187,0x72F0FD86,0x28053117,0x0549D66E,0x7CE791A1,0x60003F97,0x039B7642,0x111B84D2,0x7743ACE6,0x69340957,0x704CBA6F,0x19AB0C7F,0x252EE630,0x6C97E71C,0x7D0B17B3,0x4B1AE206,0x65EB99A9
-4.787411766,-1.993191646,-5.603992173,10.45337306,-4.972846238,6.379952802,13.79490251,-5.013046473,-0.241583726,13.85141365,6.890135696,-12.80871367,-1.555783806,10.43546091,4.380795334,-0.190258162,3.560125341,-2.648831897,14.79453022,0.072069125,-2.786615506,-3.855812266,3.642453024,-14.96847454,4.521499465,13.01415095,8.587524809,0.657927323,0.391856527,10.74805102,-2.701198248,-7.344132644,-7.72090856,14.05642265,-6.544191576,-1.152545733,-3.16886705,-13.58351483,-1.032610296,-10.81519074,-8.593460772,-8.000430872,13.05476226,6.568219328,4.922167673,-13.40961146,13.80547263,-7.74715159,11.77427736,-7.948950286,13.63310778,-14.44929442,5.883768797,-12.67157196,-13.4651975,-11.49849386,0.345621356,-4.843795439,-5.624283139,11.44890955,14.16361225,8.755467724,0.447939493,-6.705841209,-5.937265192,0.003739857,14.87643454,9.319215704,-14.62052498,-13.09419508,9.160919344,-5.217718028,14.96457336,2.576819726,-10.28484182,-6.72295349,9.072070722,-9.975863929,4.052728714,3.124707736,-5.369574514,7.753988481,-7.856807538,-10.29391535,14.32820878,8.649013615,6.149733967,6.571178204,0.126708708,2.760018304,-5.099374006,8.506978889,12.63808007,-7.029997644,9.713989264,6.781829675,-14.85237965,10.95273226,8.160640052,13.83683052,-13.13113316,14.98980949,8.465993308,6.847247737,3.074399439,4.020224122,3.890587395,-1.510158826,-6.02567385,2.753083176,-5.698127133,-2.82412684,12.26303352,14.78515063,-13.43158743,12.51060072,10.06383323,13.34288556,-2.680461686,-7.480169854,-6.4318115,-0.446527875,5.29120996,7.369881946,-8.399687863,-0.588601875,10.28532925,-0.074841415
0x6CD9B0BB,0x7806F8C5,0x69958314,0x29D04107,0x6C1BCE33,0x19851258,0x372DFAEC,0x6BF2A3F3,0x7F089E47,0x3767D8FA,0x1B8F7FBB,0x4CC3E091,0x79C6E09D,0x29BDE977,0x1185EF36,0x7F3D2CF7,0x0E3D917F,0x7567989D,0x3B2D9954,0x0049CC7D,0x74DA8177,0x7093A5F4,0x0E91DF34,0x44204836,0x121603F4,0x340E7D95,0x2259A01A,0x02A1B7B3,0x019142D6,0x2AFE0115,0x7531F917,0x629F9BB2,0x611DCA26,0x3839C6DC,0x65D2BF72,0x7B63CB0E,0x73531485,0x49AA7B17,0x7BDE9B69,0x54BD3EA4,0x5DA04BD2,0x5FFF8F0D,0x34381398,0x1A45DB49,0x13B04CB8,0x4A5C8ED1,0x3738CDD0,0x6102EAB2,0x2F18DC2A,0x60344661,0x36884D67,0x4633EC2A,0x1788FAAF,0x4D504F71,0x4A23A345,0x52018AD4,0x0161EA90,0x6C9FF417,0x6980BBEC,0x2DCBAEF1,0x38A789F8,0x23059954,0x01CAB0A6,0x652D37F7,0x68403D8E,0x0003D461,0x3B81780E,0x2546E07B,0x4584951A,0x4B9F8B54,0x24A4C80A,0x6B210E87,0x3BDBB91E,0x0A4EA9D4,0x56DC526D,0x651BB215,0x2449CCE8,0x5818B721,0x1035FE84,0x0C7FB362,0x6A858E43,0x1F04158E,0x6092A10C,0x56D307DB,0x395015F6,0x22989706,0x189953DC,0x1A48E2F0,0x0081BFED,0x0B0A423C,0x6B9A3DB4,0x22072579,0x328D64DC,0x63E1484D,0x26DB2000,0x1B2097F5,0x449729CA,0x2BCF990B,0x20A47ED3,0x3758EA19,0x4B79B83B,0x3BF5909E,0x21DD2D59,0x1B6394E9,0x0C4C2F5D,0x1014B5A1,0x0F8FF624,0x79F598ED,0x67E5B5C2,0x0B03283C,0x69351E2A,0x74B41818,0x310D58A8,0x3B23FE86,0x4A460DF2,0x320ADAEA,0x28415D7F,0x355F1D64,0x7547350E,0x62144E5B,0x6645D335,0x7E36C166,0x152A32F1,0x1D7AC255,0x5E66B83A,0x7DA5458D,0x29242D59,0x7FB35CC6
8.749681875,0.663382265,0.047838641,-7.208866324,10.83881794,4.645768857,9.792444462,-3.946494784,12.36142125,-14.02044933,9.775991349,-0.060109581,1.43384117,8.010958229,5.903074587,3.835937736,2.822096272,-4.609985481,11.66413397,-2.333742434,-9.096051078,-0.859763659,-3.832476229,-9.214517821,4.868840198,8.334731195,10.52204423,5.147144126,3.059605402,6.661887252,0.840927855,-9.224102825,-7.814308541,7.836407832,5.302656822,-14.44843756,-5.558421732,-10.97726689,-2.271651557,-9.411436281,-14.78401213,12.27952362,2.695533963,-13.25786896,-3.618795763,-1.927071101,9.793965429,-11.07268804,13.36711754,10.95253614,-10.48374448,10.9656249,-14.50405599,-10.81941719,4.74442646,12.6523566,-7.99357825,1.540187434,-4.400199745,-3.493227987,9.206946518,-5.47971774,14.35134389,-9.436622629,13.32439594,10.0681246,-11.22846292,4.863320894,-12.93706421,4.826370901,5.678717714,-4.227438657,-3.755895043,6.899377894,1.779284929,13.0603361,11.23019722,-12.75234116,13.06897996,-5.973120459,6.164232647,11.57415275,10.2116833,-4.555893698,-9.484185628,-13.97494632,12.99268551,-6.367388132,-10.79351075,-9.864641219,2.443793184,11.4287006,-1.070490698,-2.189312691,-1.299938018,13.44655225,13.8866737,3.928729009,3.922205298,8.033150938,5.641194758,8.188141226,-10.36301831,-1.160573556,-0.816109104,-4.55731486,-11.14597003,-7.841801304,5.518435644,-9.897715766,10.41691146,13.8350868,10.0021286,6.745639897,10.19420944,9.768626407,-12.50519873,-2.675132707,12.96510452,6.471798742,0.243753966,-1.717887508,-10.50481041,1.736844368,4.810714283,13.95535772,-5.004226245,4.627547709
0x22FFAC9A,0x02A74DAE,0x0030FC9C,0x632A1EF3,0x2B5AF316,0x1295446E,0x272B768F,0x7036CA13,0x31721869,0x47EB0F55,0x271A9D79,0x7FC272A3,0x05BC40DC,0x200B38A2,0x179CBF95,0x0F58000F,0x0B49D39A,0x6D8F5FF8,0x2EA812BC,0x76AA3F6D,0x5B9DA4CA,0x7C8F9A1E,0x70AB8B5A,0x5B245571,0x1379B13E,0x2156C3C6,0x2A1692C3,0x1496ACF3,0x0C3D0932,0x1AA5C5C5,0x035D1C31,0x5B1A84CB,0x60BE25E7,0x1F587B4B,0x1535EBAB,0x4634CCC9,0x69C42D18,0x5417475A,0x76E9D42D,0x5A5AB073,0x44DD2BED,0x311E3B70,0x0AC83A0E,0x4AF7F133,0x71865A68,0x784AADE0,0x272D0546,0x53B59144,0x3577EDA9,0x2BCF65A2,0x5610A54A,0x2BDCCCC6,0x45FBD8BF,0x54B8EAB3,0x12FA4AEE,0x329C035E,0x6006936D,0x062926E5,0x6E66320A,0x7206EF3F,0x24D3E9C9,0x6A14C4E0,0x3967C6B1,0x5A40E600,0x354C2E73,0x2845C274,0x53160DD2,0x13740A64,0x4C40723E,0x134E342C,0x16B701C6,0x6F171A53,0x70F9F6A7,0x1B98F684,0x071DFCDE,0x343DC8BF,0x2CEBB8D1,0x4CFD9A48,0x3446A2AE,0x681B8650,0x18A82C9A,0x2E4BEEB3,0x28D8C381,0x6DC6C3CE,0x5A1031A5,0x4819A7AD,0x33F8828C,0x6687CB68,0x54D371EC,0x588A9B7F,0x09C671B8,0x2DB6FD4A,0x7BB7D14A,0x773E24D1,0x7ACCDD0D,0x35C944FE,0x378BF430,0x0FB704BC,0x0FB05695,0x2021F251,0x1690955B,0x20C0A817,0x568C44EE,0x7B5B929C,0x7CBC4DE6,0x6DC54F41,0x536A86D6,0x60A1FED7,0x1612E0CB,0x5868BD33,0x29AAEAD6,0x375720FE,0x28022DFF,0x1AFB8906,0x28C6DED7,0x271312CC,0x4DFAAD30,0x754CAA04,0x33DC445B,0x19E31F35,0x00F99AA3,0x7920E219,0x55FB12FC,0x06F28754,0x133E2BE2,0x37D2494B,0x6BFBAC1E,0x12829BDD
-10.3337831,-9.884430528,-12.32311318,-14.28008499,10.25811096,11.03094503,14.14099749,2.323819685,4.298988092,11.91493301,-9.252247158,-7.134913782,7.760331901,13.93481168,13.73472645,2.393386997,0.379193648,-11.7691869,-1.844494849,12.28949976,10.27074123,-2.240917714,-14.98015925,4.255433579,-8.738313662,10.2757818,11.44960332,-1.688403547,-7.92187219,3.682337074,-3.178896925,-9.957518368,4.323168199,-6.910996713,-8.754398749,-11.92626355,12.7655805,11.03880217,-11.00525809,-4.436627801,7.3477159,7.702748505,14.87620896,-12.75061472,-9.886443325,-2.834088802,1.694908219,-14.27150878,-10.87839043,-1.200590295,-5.582010074,10.37472505,2.41640537,-14.08811958,11.37745614,0.386969991,-11.12246058,3.809292724,-2.135451619,12.08553769,-9.452064329,-5.831071677,-9.051757339,8.649841395,-13.75025813,-1.48033473,-5.086216717,-4.851240742,-11.76791142,7.976296826,2.183923009,-0.133507443,9.676827964,1.146501103,-13.73627945,-5.971782389,-1.734938213,-0.639302345,-10.60705998,-13.88534224,-3.581574093,3.299876217,-13.20109104,-11.8072315,-13.41474751,-14.18588948,-5.85904953,-12.92138537,-11.89883608,-6.611924003,-11.45993561,-12.87741312,2.860978351,-1.270444818,2.110152195,-12.99361757,-4.102670705,-13.69838519,-11.72246592,4.284598278,7.12193032,-2.490271483,0.561700818,10.71664094,-10.75237987,-1.946416981,-11.3293239,10.62982081,7.147482647,-3.546603842,-9.479283417,-9.599818207,4.249595412,9.114507729,13.28011331,14.2371214,8.916165564,1.278794143,-6.706043271,-11.13749979,-3.161534057,-2.025290659,7.976541719,13.37890051,7.674006685,13.18273824,9.500131577,13.60216825
